Season,TeamID,PointScored,PointAllowed,FGM,FGA,3P,3PA,FTM,FTA,ORB,DRB,Ast,TO,Stl,WBlk,PF,WScore,LTeamID,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2005,1424.0,78.47,69.47,27.07,58.87,7.13,19.07,17.2,24.07,12.13,28.4,15.67,14.4,5.87,3.67,19.8,,,,,,,,,,,,,,,,
2005,1425.0,84.58,72.5,30.42,63.33,9.33,22.75,14.42,21.58,13.0,25.08,17.08,14.92,8.17,3.08,20.42,,,,,,,,,,,,,,,,
2005,1426.0,78.44,68.44,26.22,49.0,6.0,14.89,20.0,28.22,9.78,27.56,13.11,19.0,5.89,4.33,19.11,,,,,,,,,,,,,,,,
2005,1427.0,81.75,72.5,29.5,59.58,5.42,14.25,17.33,26.92,12.58,28.58,16.58,16.25,7.92,5.08,19.42,,,,,,,,,,,,,,,,
2005,1428.0,69.32,54.68,24.28,46.28,4.24,10.92,16.52,22.8,10.56,24.36,14.6,14.4,6.04,2.92,13.8,,,,,,,,,,,,,,,,
2005,1429.0,76.38,55.12,28.21,51.04,6.25,14.38,13.71,20.25,9.88,25.38,18.21,12.17,5.62,3.25,13.04,,,,,,,,,,,,,,,,
2005,1430.0,72.14,58.86,24.5,56.07,6.79,17.79,16.36,22.43,10.36,22.86,12.71,9.0,6.14,3.43,17.57,,,,,,,,,,,,,,,,
2005,1431.0,79.76,65.68,26.92,55.72,6.52,16.2,19.4,24.2,10.92,23.28,17.56,11.52,7.56,2.72,16.4,,,,,,,,,,,,,,,,
2005,1433.0,74.05,62.68,25.89,56.84,7.47,19.26,14.79,21.32,10.84,24.89,14.47,10.95,6.84,4.16,18.89,,,,,,,,,,,,,,,,
2005,1434.0,74.73,66.93,25.67,51.4,6.93,16.4,16.47,22.6,10.07,26.07,17.67,15.33,5.33,1.47,16.8,,,,,,,,,,,,,,,,
2005,1435.0,77.44,57.17,27.33,54.44,10.44,23.94,12.33,17.67,9.17,27.17,18.5,14.0,7.33,3.56,17.44,,,,,,,,,,,,,,,,
2005,1436.0,75.12,58.67,26.04,56.62,8.71,22.79,14.33,19.5,11.79,26.62,16.17,11.46,6.75,1.71,14.67,,,,,,,,,,,,,,,,
2005,1437.0,75.36,59.27,25.55,56.45,7.36,18.77,16.91,22.45,14.41,23.36,12.55,13.18,8.68,5.64,18.14,,,,,,,,,,,,,,,,
2005,1438.0,73.93,64.86,27.0,57.86,5.71,18.79,14.21,20.93,11.43,25.29,13.57,13.5,7.57,3.71,18.43,,,,,,,,,,,,,,,,
2005,1439.0,74.4,61.8,27.27,59.07,5.93,16.13,13.93,20.93,11.87,22.07,15.2,12.4,9.6,5.2,17.0,,,,,,,,,,,,,,,,
2005,1440.0,70.43,62.71,24.57,53.86,7.14,16.0,14.14,21.43,12.14,26.29,12.29,19.57,8.43,2.86,17.43,,,,,,,,,,,,,,,,
2005,1441.0,71.4,65.2,25.8,55.6,5.8,15.6,14.0,24.0,11.6,25.4,14.0,17.0,8.4,3.6,19.2,,,,,,,,,,,,,,,,
2005,1442.0,72.33,62.44,24.78,46.67,5.33,13.33,17.44,24.33,9.22,21.78,13.33,14.44,8.33,2.22,15.0,,,,,,,,,,,,,,,,
2005,1443.0,77.95,67.85,28.15,59.15,8.2,20.25,13.45,19.25,13.6,20.95,14.25,13.4,8.45,3.75,16.6,,,,,,,,,,,,,,,,
2005,1444.0,73.67,60.0,25.06,56.61,7.94,20.39,15.61,22.33,14.89,25.89,14.11,12.83,6.72,1.94,15.83,,,,,,,,,,,,,,,,
2005,1447.0,67.38,57.31,24.62,51.46,4.08,12.38,14.08,21.46,10.0,27.0,13.46,13.15,6.69,3.08,16.46,,,,,,,,,,,,,,,,
2005,1448.0,85.08,69.58,29.42,58.88,7.27,17.92,18.96,28.08,14.31,26.62,16.15,14.81,9.31,4.0,19.08,,,,,,,,,,,,,,,,
2005,1449.0,87.62,70.15,31.85,64.77,7.12,17.85,16.81,22.73,14.85,23.27,19.54,14.31,8.73,2.77,19.92,,,,,,,,,,,,,,,,
2005,1450.0,58.33,48.92,21.25,48.5,6.33,15.33,9.5,15.58,9.0,24.17,14.0,14.25,6.75,3.33,15.58,,,,,,,,,,,,,,,,
2005,1451.0,70.0,59.23,25.31,52.23,5.46,14.0,13.92,18.54,9.69,25.54,14.85,12.46,4.62,1.62,15.92,,,,,,,,,,,,,,,,
2005,1452.0,76.76,64.19,26.71,54.52,9.95,25.43,13.38,18.29,9.19,21.86,17.81,11.52,8.76,4.29,13.62,,,,,,,,,,,,,,,,
2005,1453.0,72.31,62.38,24.94,51.75,7.06,17.31,15.38,21.06,9.25,24.69,15.5,12.94,6.25,2.38,16.38,,,,,,,,,,,,,,,,
2005,1454.0,76.59,62.14,26.41,57.45,7.41,21.05,16.36,22.91,13.14,23.64,13.95,13.36,8.45,3.5,19.23,,,,,,,,,,,,,,,,
2005,1455.0,75.25,64.65,24.7,51.8,7.75,19.75,18.1,24.5,11.35,26.15,16.0,14.0,5.45,2.5,18.35,,,,,,,,,,,,,,,,
2005,1456.0,75.38,60.12,22.38,49.88,6.25,16.88,24.38,32.75,11.25,28.12,15.5,16.5,7.38,3.12,18.5,,,,,,,,,,,,,,,,
2005,1457.0,68.62,56.71,22.96,51.29,6.67,18.04,16.04,23.42,11.33,23.92,14.29,13.62,8.17,3.92,18.42,,,,,,,,,,,,,,,,
2005,1458.0,70.82,56.41,24.45,53.45,7.45,18.55,14.45,21.95,10.55,25.55,14.18,10.59,5.82,2.14,14.77,,,,,,,,,,,,,,,,
2005,1459.0,78.6,70.7,28.1,54.6,5.6,15.5,16.8,25.6,9.4,24.4,16.6,14.6,9.6,2.5,17.5,,,,,,,,,,,,,,,,
2005,1460.0,69.33,58.73,24.93,49.87,4.27,11.27,15.2,22.07,11.27,24.53,13.13,12.53,3.87,1.47,13.93,,,,,,,,,,,,,,,,
2005,1461.0,73.93,65.2,25.13,53.6,5.53,15.53,18.13,27.47,12.87,29.27,12.4,16.67,6.27,5.87,18.47,,,,,,,,,,,,,,,,
2005,1462.0,74.24,61.41,25.12,51.59,7.65,21.59,16.35,21.65,10.71,24.06,17.24,13.53,5.76,3.35,16.94,,,,,,,,,,,,,,,,
2005,1463.0,73.36,62.91,24.82,52.09,5.18,13.55,18.55,26.27,10.45,26.36,14.55,13.55,7.18,3.0,15.64,,,,,,,,,,,,,,,,
2005,1464.0,69.67,61.0,22.33,47.67,6.0,13.33,19.0,28.0,9.67,21.67,11.0,17.0,7.33,3.67,19.0,,,,,,,,,,,,,,,,
2006,1102.0,65.0,51.95,22.23,45.05,9.14,21.73,11.41,15.09,6.64,18.59,14.95,10.45,7.95,2.36,14.32,,,,,,,,,,,,,,,,
2006,1103.0,73.52,60.86,24.57,53.29,7.67,20.57,16.71,22.95,11.05,23.19,16.05,12.48,6.24,3.14,18.1,,,,,,,,,,,,,,,,
2006,1104.0,74.65,63.53,25.82,53.65,5.29,15.41,17.71,24.53,12.71,25.94,13.35,13.06,6.94,5.47,12.59,,,,,,,,,,,,,,,,
2006,1105.0,82.82,69.55,27.27,60.18,7.18,19.64,21.09,31.27,13.18,27.0,13.36,15.27,9.36,5.82,19.73,,,,,,,,,,,,,,,,
2006,1106.0,73.08,65.92,25.5,59.58,6.42,18.42,15.67,24.67,14.58,25.92,12.25,15.5,6.08,2.67,19.92,,,,,,,,,,,,,,,,
2006,1107.0,71.76,60.14,23.81,50.48,7.52,17.9,16.62,23.86,10.1,25.0,13.57,13.05,6.52,2.67,18.57,,,,,,,,,,,,,,,,
2006,1108.0,77.12,68.62,28.0,58.62,6.38,17.62,14.75,23.12,13.75,27.88,16.38,16.25,5.62,4.12,21.88,,,,,,,,,,,,,,,,
2006,1110.0,71.5,60.25,24.58,53.42,6.33,16.5,16.0,22.42,12.83,25.58,14.25,15.17,7.17,2.92,16.92,,,,,,,,,,,,,,,,
2006,1111.0,71.92,64.08,23.75,53.5,7.25,20.25,17.17,23.5,12.0,23.25,13.08,14.58,7.92,4.17,19.08,,,,,,,,,,,,,,,,
2006,1112.0,75.74,62.74,27.74,62.63,4.26,14.05,16.0,22.58,14.47,22.37,15.58,13.05,10.58,4.11,15.37,,,,,,,,,,,,,,,,
2006,1113.0,72.91,60.91,24.55,54.0,6.27,14.27,17.55,23.36,12.36,24.27,15.27,14.91,7.73,3.55,17.18,,,,,,,,,,,,,,,,
2006,1114.0,69.62,58.85,22.92,53.08,3.77,10.62,20.0,28.77,13.69,24.77,15.23,15.31,10.0,2.54,17.31,,,,,,,,,,,,,,,,
2006,1115.0,67.36,56.27,24.18,56.73,4.82,14.91,14.18,20.45,11.27,27.82,12.36,14.91,7.45,4.64,17.91,,,,,,,,,,,,,,,,
2006,1116.0,76.36,61.45,27.14,57.23,5.73,16.18,16.36,23.41,12.55,23.55,17.05,13.0,8.64,6.82,15.77,,,,,,,,,,,,,,,,
2006,1117.0,76.3,66.0,27.0,56.2,5.5,13.7,16.8,23.1,10.0,27.7,14.1,14.4,6.4,2.9,16.2,,,,,,,,,,,,,,,,
2006,1119.0,66.67,62.67,22.33,47.33,8.33,19.33,13.67,19.67,6.33,22.33,14.67,15.0,7.0,2.0,19.0,,,,,,,,,,,,,,,,
2006,1120.0,71.42,59.0,24.5,52.83,7.33,19.08,15.08,22.92,12.33,23.25,15.58,15.5,8.75,4.67,16.83,,,,,,,,,,,,,,,,
2006,1122.0,76.47,64.88,26.41,54.35,6.53,17.65,17.12,22.94,9.88,23.94,16.29,13.53,7.41,3.12,17.71,,,,,,,,,,,,,,,,
2006,1123.0,67.75,56.88,23.62,52.25,5.88,15.25,14.62,21.38,11.38,23.88,13.5,15.38,9.75,3.38,22.12,,,,,,,,,,,,,,,,
2006,1124.0,82.5,68.25,28.5,57.75,8.75,21.5,16.75,23.0,11.0,25.5,14.25,14.25,7.5,5.5,17.5,,,,,,,,,,,,,,,,
2006,1125.0,87.05,73.75,30.55,58.4,9.85,23.35,16.1,22.4,11.25,24.9,17.95,15.2,8.7,4.2,18.7,,,,,,,,,,,,,,,,
2006,1126.0,72.67,63.67,26.13,55.8,6.2,16.4,14.2,22.2,10.6,23.8,14.73,14.07,10.0,2.27,18.0,,,,,,,,,,,,,,,,
2006,1127.0,65.69,55.12,21.75,54.38,6.62,20.56,15.56,19.88,11.0,24.0,11.0,11.12,7.75,2.0,17.94,,,,,,,,,,,,,,,,
2006,1128.0,70.94,58.88,24.0,49.0,8.47,20.71,14.47,21.29,10.0,23.41,14.41,12.12,6.0,1.59,17.0,,,,,,,,,,,,,,,,
2006,1129.0,76.23,67.15,25.92,55.77,8.46,21.46,15.92,21.15,9.54,28.15,14.0,16.08,5.77,2.62,16.46,,,,,,,,,,,,,,,,
2006,1130.0,76.44,64.76,26.68,53.4,6.12,16.12,16.96,24.6,13.04,22.96,18.24,13.52,5.88,4.56,15.6,,,,,,,,,,,,,,,,
2006,1131.0,66.75,57.08,23.25,52.5,6.58,16.0,13.67,19.25,11.83,24.42,16.25,12.58,7.25,2.67,16.67,,,,,,,,,,,,,,,,
2006,1132.0,69.71,62.29,21.86,49.14,6.43,17.29,19.57,26.14,8.29,22.0,14.71,14.71,6.71,1.14,25.29,,,,,,,,,,,,,,,,
2006,1133.0,74.8,59.6,26.9,57.65,5.6,15.25,15.4,20.7,12.2,25.8,18.5,14.65,9.95,5.1,16.15,,,,,,,,,,,,,,,,
2006,1135.0,69.9,62.1,23.0,47.4,5.5,15.2,18.4,27.8,9.0,22.6,13.6,14.8,8.4,3.0,16.3,,,,,,,,,,,,,,,,
2006,1137.0,67.36,52.36,23.12,47.52,6.04,14.96,15.08,21.8,9.04,23.04,14.96,14.24,9.04,1.92,17.0,,,,,,,,,,,,,,,,
2006,1138.0,72.89,63.0,23.89,51.78,6.78,16.72,18.33,23.67,12.0,22.06,13.78,15.39,7.78,2.28,16.89,,,,,,,,,,,,,,,,
2006,1139.0,70.37,53.74,24.0,49.21,8.74,21.58,13.63,19.37,7.32,20.0,13.58,8.47,6.68,2.74,16.58,,,,,,,,,,,,,,,,
2006,1140.0,80.84,68.89,28.47,59.05,7.26,17.53,16.63,22.79,10.95,25.21,17.16,13.74,7.58,3.63,19.32,,,,,,,,,,,,,,,,
2006,1141.0,75.0,66.33,23.33,51.0,7.33,20.33,21.0,28.67,13.33,19.33,12.33,15.0,7.33,5.33,21.67,,,,,,,,,,,,,,,,
2006,1142.0,68.62,59.5,23.62,53.88,8.38,23.75,13.0,19.12,10.5,25.0,12.38,10.38,5.75,2.25,15.38,,,,,,,,,,,,,,,,
2006,1143.0,73.7,62.75,24.25,51.55,5.7,14.1,19.5,25.95,9.45,24.5,13.35,11.8,5.35,2.65,16.45,,,,,,,,,,,,,,,,
2006,1144.0,86.5,76.3,30.1,64.6,10.4,27.5,15.9,24.4,15.8,26.6,18.8,18.4,7.2,2.2,19.9,,,,,,,,,,,,,,,,
2006,1145.0,78.78,68.33,28.22,54.67,8.11,20.11,14.22,19.11,9.22,23.89,15.22,11.44,8.0,3.0,15.22,,,,,,,,,,,,,,,,
2006,1147.0,73.67,67.0,26.67,52.0,5.67,16.33,14.67,21.0,8.67,23.0,17.0,14.0,9.0,2.67,19.0,,,,,,,,,,,,,,,,
2006,1148.0,75.94,63.5,25.22,52.5,8.5,20.06,17.0,22.44,11.72,22.56,15.78,12.67,6.17,2.5,13.89,,,,,,,,,,,,,,,,
2006,1149.0,75.3,65.2,25.5,56.3,8.5,21.6,15.8,23.3,10.8,22.8,13.3,11.6,8.3,3.2,19.5,,,,,,,,,,,,,,,,
2006,1150.0,73.5,63.44,24.83,56.22,9.28,22.22,14.56,21.67,14.0,24.67,15.0,12.67,6.44,2.83,16.33,,,,,,,,,,,,,,,,
2006,1151.0,74.33,65.67,25.27,54.2,6.27,17.33,17.53,27.07,10.93,26.8,13.0,13.8,7.53,2.73,15.73,,,,,,,,,,,,,,,,
2006,1152.0,75.64,68.45,25.09,55.09,6.91,16.55,18.55,26.27,12.36,23.55,14.27,12.55,8.36,3.91,20.27,,,,,,,,,,,,,,,,
2006,1153.0,80.39,65.83,29.0,63.06,6.11,17.89,16.28,20.83,12.83,25.28,14.78,10.72,7.83,6.06,16.33,,,,,,,,,,,,,,,,
2006,1154.0,73.67,65.83,25.0,52.0,7.0,17.5,16.67,26.83,11.5,25.17,14.0,17.83,8.83,3.17,19.33,,,,,,,,,,,,,,,,
2006,1155.0,79.88,65.0,28.35,61.76,7.71,23.41,15.47,25.41,14.82,22.94,15.76,15.24,12.24,5.0,18.59,,,,,,,,,,,,,,,,
2006,1156.0,64.5,57.12,22.5,56.88,5.25,15.5,14.25,21.25,15.62,24.38,12.75,15.38,8.62,1.88,17.12,,,,,,,,,,,,,,,,
2006,1157.0,74.69,63.12,26.12,53.62,7.38,19.69,15.06,19.75,11.31,22.0,15.5,11.25,7.81,2.56,17.44,,,,,,,,,,,,,,,,
2006,1158.0,73.53,62.0,26.6,56.33,5.07,15.73,15.27,23.13,13.93,26.27,13.47,15.8,7.87,2.87,17.07,,,,,,,,,,,,,,,,
2006,1159.0,66.44,55.89,21.67,47.78,6.0,15.89,17.11,23.44,10.0,25.67,11.33,15.11,5.67,3.44,17.22,,,,,,,,,,,,,,,,
2006,1160.0,82.7,64.9,30.15,65.15,8.25,22.95,14.15,20.85,16.2,27.6,18.2,13.6,9.1,6.4,17.95,,,,,,,,,,,,,,,,
2006,1161.0,75.79,66.29,26.21,52.0,6.07,14.43,17.29,25.29,10.14,25.43,15.0,16.36,6.93,7.71,20.36,,,,,,,,,,,,,,,,
2006,1162.0,65.4,60.9,22.8,48.0,6.3,15.9,13.5,18.6,9.6,25.9,13.1,16.8,4.8,2.0,17.6,,,,,,,,,,,,,,,,
2006,1163.0,81.96,63.48,29.48,61.44,4.96,13.78,18.04,25.56,15.96,28.96,15.93,14.22,6.7,9.63,14.89,,,,,,,,,,,,,,,,
2006,1164.0,70.92,63.0,24.08,56.17,6.42,18.67,16.33,22.58,10.08,24.33,12.67,13.92,8.33,1.83,17.42,,,,,,,,,,,,,,,,
2006,1165.0,68.42,55.08,23.75,51.75,7.25,18.58,13.67,18.75,9.58,25.75,13.08,11.42,6.75,3.25,18.08,,,,,,,,,,,,,,,,
2006,1166.0,70.63,58.95,23.53,53.11,7.32,18.53,16.26,23.42,11.11,23.63,13.89,12.42,8.84,3.63,15.42,,,,,,,,,,,,,,,,
2006,1168.0,81.73,70.0,29.33,59.53,8.13,19.0,14.93,22.67,12.87,25.6,16.13,15.93,8.13,2.27,18.47,,,,,,,,,,,,,,,,
2006,1169.0,74.9,65.9,24.6,54.5,5.4,14.1,20.3,27.6,11.6,24.4,14.8,18.4,9.6,3.5,19.4,,,,,,,,,,,,,,,,
2006,1170.0,80.62,71.62,28.69,61.69,8.54,22.46,14.69,20.23,12.38,20.15,13.46,11.15,9.54,3.92,21.62,,,,,,,,,,,,,,,,
2006,1171.0,66.33,57.17,22.5,51.83,6.67,16.5,14.67,20.33,10.5,21.5,14.17,11.33,9.0,4.33,19.5,,,,,,,,,,,,,,,,
2006,1172.0,80.06,65.06,27.94,57.18,9.06,22.53,15.12,19.82,11.65,27.29,19.53,12.12,4.12,1.94,16.94,,,,,,,,,,,,,,,,
2006,1173.0,69.46,55.15,25.23,54.08,6.62,16.31,12.38,18.23,12.08,24.54,15.38,13.46,6.15,3.77,17.69,,,,,,,,,,,,,,,,
2006,1174.0,74.11,63.22,25.11,55.0,7.44,18.22,16.44,25.44,12.11,28.89,14.11,17.56,9.11,4.56,21.33,,,,,,,,,,,,,,,,
2006,1175.0,62.4,54.3,20.1,44.1,6.25,16.1,15.95,23.05,9.65,18.85,10.45,13.15,7.6,2.8,15.55,,,,,,,,,,,,,,,,
2006,1176.0,70.31,60.56,24.25,50.31,6.81,15.31,15.0,20.56,8.5,26.19,14.56,13.75,5.25,4.38,14.19,,,,,,,,,,,,,,,,
2006,1177.0,72.17,62.17,26.17,53.08,6.25,17.25,13.58,19.0,10.17,24.92,15.17,11.83,5.67,3.75,14.83,,,,,,,,,,,,,,,,
2006,1178.0,71.71,64.57,25.86,53.57,4.71,12.36,15.29,20.5,12.86,22.57,13.36,11.86,5.43,3.21,17.21,,,,,,,,,,,,,,,,
2006,1179.0,73.1,64.1,24.4,50.5,5.4,12.6,18.9,25.7,11.1,22.8,13.4,15.0,8.3,2.3,14.9,,,,,,,,,,,,,,,,
2006,1180.0,62.93,50.87,21.67,53.13,5.8,17.07,13.8,19.87,12.8,26.47,13.13,13.47,7.47,6.53,16.6,,,,,,,,,,,,,,,,
2006,1181.0,82.97,67.57,27.63,55.4,7.8,19.5,19.9,26.0,9.3,23.47,15.57,13.13,9.73,5.3,16.87,,,,,,,,,,,,,,,,
2006,1182.0,83.0,67.0,29.0,59.67,5.67,17.0,19.33,23.67,13.0,27.33,19.33,17.67,5.33,7.33,20.0,,,,,,,,,,,,,,,,
2006,1183.0,68.0,60.17,24.5,53.17,6.67,15.83,12.33,16.33,10.83,24.17,16.67,13.67,6.67,3.5,17.33,,,,,,,,,,,,,,,,
2006,1184.0,73.54,63.31,25.92,53.46,7.54,20.46,14.15,19.0,10.0,21.46,13.85,11.92,7.54,2.77,12.62,,,,,,,,,,,,,,,,
2006,1185.0,70.43,62.14,21.43,46.29,7.43,19.0,20.14,26.14,9.57,23.14,12.57,16.14,7.86,1.43,18.57,,,,,,,,,,,,,,,,
2006,1186.0,78.36,64.79,28.0,53.93,6.14,14.5,16.21,22.86,11.43,22.0,17.29,14.21,7.71,5.07,18.79,,,,,,,,,,,,,,,,
2006,1187.0,71.0,63.0,23.83,49.5,6.17,17.0,17.17,26.17,12.17,23.67,16.0,16.83,8.67,1.83,17.83,,,,,,,,,,,,,,,,
2006,1189.0,71.42,64.92,23.67,49.92,7.33,18.83,16.75,23.92,9.5,26.25,14.5,14.5,8.08,2.92,17.58,,,,,,,,,,,,,,,,
2006,1190.0,89.53,74.4,33.13,67.13,6.07,17.4,17.2,24.6,15.27,24.73,13.4,14.47,10.87,3.27,16.2,,,,,,,,,,,,,,,,
2006,1191.0,69.8,63.6,22.8,50.8,6.6,17.6,17.6,24.8,9.1,28.1,15.8,16.7,4.9,3.0,18.5,,,,,,,,,,,,,,,,
2006,1192.0,76.32,66.0,27.89,58.42,6.68,17.84,13.84,21.26,11.37,26.74,16.79,14.32,7.16,6.74,16.0,,,,,,,,,,,,,,,,
2006,1193.0,80.78,75.67,27.11,56.0,8.67,19.67,17.89,23.78,9.89,22.33,14.44,12.56,8.11,3.22,20.44,,,,,,,,,,,,,,,,
2006,1194.0,81.6,71.4,29.4,55.67,8.6,18.67,14.2,19.87,10.2,22.6,18.87,14.93,8.13,2.27,16.73,,,,,,,,,,,,,,,,
2006,1196.0,80.78,62.07,28.19,54.3,7.41,18.22,17.0,23.48,10.93,24.89,17.63,14.7,8.11,5.0,15.56,,,,,,,,,,,,,,,,
2006,1197.0,75.46,66.0,25.92,53.54,4.62,14.31,19.0,26.62,12.31,26.0,11.77,16.62,9.31,1.54,17.08,,,,,,,,,,,,,,,,
2006,1198.0,65.14,58.14,22.0,48.43,5.86,15.86,15.29,24.86,10.57,24.57,13.43,18.86,8.0,4.86,21.0,,,,,,,,,,,,,,,,
2006,1199.0,79.68,64.32,26.74,55.32,6.79,17.16,19.42,27.21,11.68,23.79,14.16,15.63,9.58,2.89,17.68,,,,,,,,,,,,,,,,
2006,1200.0,74.19,62.25,24.56,51.81,8.19,19.81,16.88,23.38,11.0,23.44,14.81,12.62,5.81,4.38,15.31,,,,,,,,,,,,,,,,
2006,1201.0,81.8,72.27,27.53,61.6,10.4,26.73,16.33,22.87,12.13,24.73,16.67,13.27,9.4,4.6,16.53,,,,,,,,,,,,,,,,
2006,1202.0,74.42,62.67,25.67,52.33,8.58,21.92,14.5,18.75,9.5,26.67,16.0,14.17,6.33,3.0,14.5,,,,,,,,,,,,,,,,
2006,1203.0,80.77,66.15,29.04,59.96,5.96,16.54,16.73,25.85,13.77,24.08,17.88,14.19,9.69,4.65,17.58,,,,,,,,,,,,,,,,
2006,1204.0,83.06,69.5,30.06,61.72,7.11,16.72,15.83,21.94,12.22,24.89,16.39,15.28,8.72,4.11,20.56,,,,,,,,,,,,,,,,
2006,1205.0,73.82,67.59,26.47,55.65,7.82,20.06,13.06,17.18,11.18,23.65,15.24,15.0,7.06,3.41,16.94,,,,,,,,,,,,,,,,
2006,1206.0,72.17,56.04,26.7,52.43,6.09,16.3,12.7,18.96,9.52,25.87,15.57,13.09,7.91,4.0,14.43,,,,,,,,,,,,,,,,
2006,1207.0,70.38,56.95,24.71,50.95,7.29,19.0,13.67,18.76,11.0,23.19,16.33,11.24,6.19,3.48,14.67,,,,,,,,,,,,,,,,
2006,1208.0,76.73,66.0,27.67,59.07,7.4,19.67,14.0,20.67,13.73,23.53,14.47,16.07,9.8,5.6,18.67,,,,,,,,,,,,,,,,
2006,1209.0,78.43,61.14,26.86,55.14,7.14,16.43,17.57,26.14,12.43,23.86,13.71,13.86,8.14,6.14,18.43,,,,,,,,,,,,,,,,
2006,1210.0,76.27,62.09,27.18,55.09,5.09,13.09,16.82,24.45,13.27,26.0,16.45,17.09,10.18,3.91,18.18,,,,,,,,,,,,,,,,
2006,1211.0,80.48,71.37,27.19,56.0,5.89,15.63,20.22,25.93,12.11,25.04,14.11,13.37,7.37,2.96,18.44,,,,,,,,,,,,,,,,
2006,1212.0,71.0,66.67,25.92,60.75,4.0,14.83,15.17,23.0,12.5,26.67,7.75,14.5,7.17,1.92,22.42,,,,,,,,,,,,,,,,
2006,1214.0,73.75,58.69,26.06,54.81,6.38,15.88,15.25,24.88,13.62,27.25,14.12,15.5,7.81,3.19,19.38,,,,,,,,,,,,,,,,
2006,1216.0,72.58,65.5,26.83,55.08,6.5,16.5,12.42,19.75,13.58,25.17,14.42,16.33,8.0,3.0,17.33,,,,,,,,,,,,,,,,
2006,1217.0,71.23,59.62,23.0,51.23,6.08,16.62,19.15,24.92,11.85,24.31,12.77,17.77,8.38,4.77,14.15,,,,,,,,,,,,,,,,
2006,1218.0,72.88,63.71,26.65,55.35,6.71,16.29,12.88,19.41,11.35,24.12,15.94,12.65,6.0,6.53,15.29,,,,,,,,,,,,,,,,
2006,1219.0,79.43,67.36,28.79,58.64,6.5,17.29,15.36,22.29,11.36,24.93,14.93,15.36,8.79,4.14,20.0,,,,,,,,,,,,,,,,
2006,1220.0,74.62,63.5,26.96,55.79,6.46,17.08,14.25,21.67,12.04,23.54,14.21,13.83,7.71,4.25,16.71,,,,,,,,,,,,,,,,
2006,1221.0,72.85,56.0,24.1,52.7,7.05,17.45,17.6,24.4,11.8,25.65,15.9,15.3,9.3,4.15,19.35,,,,,,,,,,,,,,,,
2006,1222.0,74.0,62.63,25.74,60.11,9.16,25.68,13.37,20.58,12.58,21.95,15.26,13.26,12.68,4.16,18.84,,,,,,,,,,,,,,,,
2006,1224.0,74.14,62.86,25.29,51.71,7.57,16.57,16.0,20.0,9.14,24.86,15.57,16.43,8.29,4.29,19.14,,,,,,,,,,,,,,,,
2006,1225.0,74.33,64.0,26.33,52.33,7.67,15.67,14.0,24.33,11.67,23.67,12.0,11.67,5.67,1.0,18.33,,,,,,,,,,,,,,,,
2006,1226.0,79.73,71.0,26.64,58.27,7.64,19.0,18.82,26.0,13.0,27.18,15.0,16.0,5.36,7.18,18.27,,,,,,,,,,,,,,,,
2006,1227.0,73.12,65.5,26.0,56.56,4.69,13.81,16.44,24.31,13.88,24.12,14.69,12.81,6.56,2.5,14.94,,,,,,,,,,,,,,,,
2006,1228.0,72.92,56.32,26.28,56.56,7.88,20.4,12.48,19.32,13.08,24.16,15.44,12.28,6.4,2.44,16.72,,,,,,,,,,,,,,,,
2006,1229.0,62.62,49.38,21.75,47.38,5.62,15.5,13.5,20.75,9.62,26.12,14.62,16.0,7.62,5.12,15.5,,,,,,,,,,,,,,,,
2006,1231.0,76.5,62.22,26.44,52.61,9.67,21.56,13.94,19.94,9.44,25.83,16.67,14.72,6.17,2.83,16.89,,,,,,,,,,,,,,,,
2006,1232.0,68.67,62.08,24.08,52.25,5.0,14.58,15.5,21.83,8.92,23.67,14.42,14.42,8.17,3.5,16.33,,,,,,,,,,,,,,,,
2006,1233.0,83.22,69.65,29.26,58.57,6.61,16.04,18.09,24.96,12.83,24.17,16.74,15.48,8.3,4.48,18.35,,,,,,,,,,,,,,,,
2006,1234.0,69.36,55.4,24.32,53.92,5.88,16.76,14.84,21.0,10.68,28.2,15.92,14.84,7.48,5.28,14.12,,,,,,,,,,,,,,,,
2006,1235.0,79.87,67.67,28.87,61.67,6.67,18.87,15.47,20.93,13.8,21.07,16.8,14.4,9.87,2.93,18.93,,,,,,,,,,,,,,,,
2006,1236.0,66.5,58.25,24.62,53.62,8.25,18.62,9.0,13.25,8.25,23.62,13.62,12.0,8.12,2.5,14.38,,,,,,,,,,,,,,,,
2006,1237.0,73.65,64.18,24.47,52.65,8.12,20.76,16.59,22.0,10.06,22.41,14.0,10.82,6.47,2.47,17.53,,,,,,,,,,,,,,,,
2006,1238.0,76.29,65.79,26.71,59.86,5.14,14.79,17.71,24.14,13.0,24.79,11.71,13.5,9.71,3.71,19.86,,,,,,,,,,,,,,,,
2006,1239.0,88.0,71.0,30.0,70.0,3.0,15.0,25.0,38.0,18.0,38.0,16.0,12.0,8.0,8.0,22.0,,,,,,,,,,,,,,,,
2006,1240.0,79.8,69.93,27.13,56.47,7.93,19.73,17.6,24.27,12.27,22.13,13.93,12.93,8.4,3.93,18.4,,,,,,,,,,,,,,,,
